num_est,file_num,law_name,link
15,0023,Ley de Desarrollo Social del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-desarrollo-social-del-estado-de-mexico/
15,0024,Ley de Educación del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-educacion-del-estado-de-mexico/
15,0025,Ley de Eventos Públicos del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-eventos-publicos-del-estado-de-mexico/
15,0026,Ley de Expropiación para el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-expropiacion-para-el-estado-de-mexico/
15,0027,Ley de Fiscalización Superior del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-fiscalizacion-superior-del-estado-de-mexico/
15,0028,Ley de Fomento de la Cultura de la Legalidad del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-fomento-de-la-cultura-de-la-legalidad-del-estado-de-mexico/
15,0029,Ley de Fomento Económico para el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-fomento-economico-para-el-estado-de-mexico/
15,0030,Ley de Fomento y Protección del Maiz Nativo como Patrimonio Biocultural y Alimentario del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-fomento-y-proteccion-del-maiz-nativo-como-patrimonio-biocultural-y-alimentario-del-estado-de-mexico/
15,0031,"Ley de Gobierno de Coalición, Reglamentaria de los Articulos 61 Fracción LI y 77 Fracción XLVIII de la Constitución Política del Estado Libre y Soberano de México",https://mexico.justia.com/estatales/mexico/leyes/ley-de-gobierno-de-coalicion-reglamentaria-de-los-articulos-fraccion-li-y-fraccion-xlviii-de-la-constitucion-politica-del-estado-libre-y-soberano-de-mexico/
15,0032,Ley de Gobierno Digital del Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-de-gobierno-digital-del-estado-de-mexico-y-municipios/
15,0033,Ley de Igualdad de Trato y Oportunidades entre Mujeres y Hombres del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-igualdad-de-trato-y-oportunidades-entre-mujeres-y-hombres-del-estado-de-mexico/
15,0034,Ley de Indulto del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-indulto-del-estado-de-mexico/
15,0035,Ley de Instituciones de Asistencia Privada del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-instituciones-de-asistencia-privada-del-estado-de-mexico/
15,0036,Ley de Justicia Cotidiana del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-justicia-cotidiana-del-estado-de-mexico/
15,0037,Ley de la Comisión de Derechos Humanos del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-la-comision-de-derechos-humanos-del-estado-de-mexico/
15,0038,Ley de la Fiscalía General de Justicia del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-la-fiscalia-general-de-justicia-del-estado-de-mexico/
15,0039,Ley de la Juventud del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-la-juventud-del-estado-de-mexico/
15,0040,Ley de la Universidad Autónoma del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-la-universidad-autonoma-del-estado-de-mexico/
15,0041,Ley de los Cuerpos de Bomberos del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-los-cuerpos-de-bomberos-del-estado-de-mexico/
15,0042,"Ley de Mediación, Conciliación y Promoción de la Paz Social para el Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-de-mediacion-conciliacion-y-promocion-de-la-paz-social-para-el-estado-de-mexico/
15,0043,Ley de Movilidad del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-movilidad-del-estado-de-mexico/
15,0044,Ley de Planeación del Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-de-planeacion-del-estado-de-mexico-y-municipios/
15,0045,"Ley de Prestación de Servicios para la Atención, Cuidado y Desarrollo Integral Infantil en el Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-de-prestacion-de-servicios-para-la-atencion-cuidado-y-desarrollo-integral-infantil-en-el-estado-de-mexico/
15,0046,Ley de Prevención del Tabaquismo y de Protección ante la Exposición al Humo de Tabaco en el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-prevencion-del-tabaquismo-y-de-proteccion-ante-la-exposicion-al-humo-de-tabaco-en-el-estado-de-mexico/
15,0047,Ley de Protección de Datos Personales en Posesión de Sujetos Obligados del Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-de-proteccion-de-datos-personales-en-posesion-de-sujetos-obligados-del-estado-de-mexico-y-municipios/
15,0048,Ley de Responsabilidad Patrimonial para el Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-de-responsabilidad-patrimonial-para-el-estado-de-mexico-y-municipios/
15,0049,Ley de Responsabilidades Administrativas del Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-de-responsabilidades-administrativas-del-estado-de-mexico-y-municipios/
15,0050,Ley de Seguridad del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-seguridad-del-estado-de-mexico/
15,0051,Ley de Seguridad Privada del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-seguridad-privada-del-estado-de-mexico/
15,0052,Ley de Seguridad Social para los Servidores Públicos del Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-de-seguridad-social-para-los-servidores-publicos-del-estado-de-mexico-y-municipios/
15,0053,Ley de Transparencia y Acceso a la Información Pública del Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-de-transparencia-y-acceso-a-la-informacion-publica-del-estado-de-mexico-y-municipios/
15,0054,Ley de Turismo Sostenible y Desarrollo Artesanal del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-turismo-sostenible-y-desarrollo-artesanal-del-estado-de-mexico/
15,0055,Ley de Víctimas del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-victimas-del-estado-de-mexico/
15,0056,Ley de Vigilancia de Medidas Cautelares y de la Suspensión Condicional del Proceso en el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-vigilancia-de-medidas-cautelares-y-de-la-suspension-condicional-del-proceso-en-el-estado-de-mexico/
15,0057,Ley de Vivienda del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-vivienda-del-estado-de-mexico/
15,0058,Ley de Voluntad Anticipada del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-de-voluntad-anticipada-del-estado-de-mexico/
15,0059,Ley del Adulto Mayor del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-del-adulto-mayor-del-estado-de-mexico/
15,0060,Ley del Agua para el Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-del-agua-para-el-estado-de-mexico-y-municipios/
15,0061,Ley del Centro de Conciliación Laboral del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-del-centro-de-conciliacion-laboral-del-estado-de-mexico/
15,0062,Ley del Notariado del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-del-notariado-del-estado-de-mexico/
15,0063,Ley del Periódico Oficial “Gaceta del Gobierno” del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-del-periodico-oficial-gaceta-del-gobierno-del-estado-de-mexico/
15,0064,Ley del Programa de Derechos Humanos del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-del-programa-de-derechos-humanos-del-estado-de-mexico/
15,0065,Ley del Seguro de Desempleo para el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-del-seguro-de-desempleo-para-el-estado-de-mexico/
15,0066,Ley del Sistema Anticorrupción del Estado de México y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-del-sistema-anticorrupcion-del-estado-de-mexico-y-municipios/
15,0067,Ley del Trabajo de los Servidores Públicos del Estado y Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-del-trabajo-de-los-servidores-publicos-del-estado-y-municipios/
15,0068,Ley en Materia de Desaparición Forzada de Personas y Desaparición Cometida por Particulares para el Estado Libre y Soberano de México,https://mexico.justia.com/estatales/mexico/leyes/ley-en-materia-de-desaparicion-forzada-de-personas-y-desaparicion-cometida-por-particulares-para-el-estado-libre-y-soberano-de-mexico/
15,0069,Ley Orgánica de la Administración Pública del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-organica-de-la-administracion-publica-del-estado-de-mexico/
15,0070,Ley Orgánica del Poder Judicial del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-organica-del-poder-judicial-del-estado-de-mexico/
15,0071,Ley Orgánica del Poder Legislativo del Estado Libre y Soberano de México,https://mexico.justia.com/estatales/mexico/leyes/ley-organica-del-poder-legislativo-del-estado-libre-y-soberano-de-mexico/
15,0072,Ley Orgánica del Tribunal de Justicia Administrativa del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-organica-del-tribunal-de-justicia-administrativa-del-estado-de-mexico/
15,0073,Ley Orgánica Municipal del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-organica-municipal-del-estado-de-mexico/
15,0074,Ley para la Administración de Bienes Vinculados al Procedimiento Penal y a la Extinción de Dominio para el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-administracion-de-bienes-vinculados-al-procedimiento-penal-y-a-la-extincion-de-dominio-para-el-estado-de-mexico/
15,0075,Ley para la Atención y Protección a Personas con la Condición del Espectro Autista en el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-atencion-y-proteccion-a-personas-con-la-condicion-del-espectro-autista-en-el-estado-de-mexico/
15,0076,Ley para la Coordinación y Control de Organismos Auxiliares del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-coordinacion-y-control-de-organismos-auxiliares-del-estado-de-mexico/
15,0077,Ley para la Declaración Especial de Ausencia por Desaparición de Personas del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-declaracion-especial-de-ausencia-por-desaparicion-de-personas-del-estado-de-mexico/
15,0078,Ley para la Inclusión de las Personas en Situación de Discapacidad del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-inclusion-de-las-personas-en-situacion-de-discapacidad-del-estado-de-mexico/
15,0079,Ley para la Mejora Regulatoria del Estado de México y sus Municipios,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-mejora-regulatoria-del-estado-de-mexico-y-sus-municipios/
15,0080,"Ley para la Prevención Social de la Violencia y la Delincuencia, con Participación Ciudadana del Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-prevencion-social-de-la-violencia-y-la-delincuencia-con-participacion-ciudadana-del-estado-de-mexico/
15,0081,"Ley para la Prevención, Tratamiento y Combate del Sobrepeso, la Obesidad y los Trastornos Alimentarios del Estado de México y sus Municipios",https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-prevencion-tratamiento-y-combate-del-sobrepeso-la-obesidad-y-los-trastornos-alimentarios-del-estado-de-mexico-y-sus-municipios/
15,0082,Ley para la Prevención y Erradicación de la Violencia Familiar del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-prevencion-y-erradicacion-de-la-violencia-familiar-del-estado-de-mexico/
15,0083,"Ley para la Protección, Apoyo y Promoción a la Lactancia Materna del Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-proteccion-apoyo-y-promocion-a-la-lactancia-materna-del-estado-de-mexico/
15,0084,Ley para la Protección de Sujetos que Intervienen en el Procedimiento Penal o de Extinción de Dominio del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-proteccion-de-sujetos-que-intervienen-en-el-procedimiento-penal-o-de-extincion-de-dominio-del-estado-de-mexico/
15,0085,Ley para la Protección del Maguey en el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-proteccion-del-maguey-en-el-estado-de-mexico/
15,0086,Ley para la Protección Integral de Periodistas y Personas Defensoras de los Derechos Humanos del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-proteccion-integral-de-periodistas-y-personas-defensoras-de-los-derechos-humanos-del-estado-de-mexico/
15,0087,Ley para la Recuperación y Aprovechamiento de Alimentos del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-la-recuperacion-y-aprovechamiento-de-alimentos-del-estado-de-mexico/
15,0088,"Ley para Prevenir, Atender, Combatir y Erradicar la Trata de Personas y para la Protección y Asistencia a las Víctimas en el Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-para-prevenir-atender-combatir-y-erradicar-la-trata-de-personas-y-para-la-proteccion-y-asistencia-a-las-victimas-en-el-estado-de-mexico/
15,0089,"Ley para Prevenir, Atender y Combatir el Delito de Secuestro en el Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-para-prevenir-atender-y-combatir-el-delito-de-secuestro-en-el-estado-de-mexico/
15,0090,"Ley para Prevenir, Combatir y Eliminar Actos de Discriminación en el Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-para-prevenir-combatir-y-eliminar-actos-de-discriminacion-en-el-estado-de-mexico/
15,0091,Ley para Prevenir y Atender el Acoso Escolar en el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-prevenir-y-atender-el-acoso-escolar-en-el-estado-de-mexico/
15,0092,Ley para Prevenir y Sancionar la Tortura en el Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-para-prevenir-y-sancionar-la-tortura-en-el-estado-de-mexico/
15,0093,"Ley por el que se Crea el Organismo Público Descentralizado Denominado “Instituto Municipal de Cultura Física y Deporte de Lerma""",https://mexico.justia.com/estatales/mexico/leyes/ley-por-el-que-se-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-lerma/
15,0094,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Morelos (IMCUFIDEEM),https://mexico.justia.com/estatales/mexico/leyes/ley-por-la-que-se-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-ecatepec-de-morelos-mexico-imcufideem/
15,0095,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Universidad Tecnológica ”Fidel Velázquez”,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-al-organismo-publico-descentralizado-de-caracter-estatal-denominado-universidad-tecnologica-fidel-velazquez/
15,0096,Ley que Crea el Banco de Tejidos del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-banco-de-tejidos-del-estado-de-mexico/
15,0097,Ley que Crea el Instituto de Verificación Administrativa del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-instituto-de-verificacion-administrativa-del-estado-de-mexico/
15,0098,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Colegio de Estudios Científicos y Tecnológicos del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-estatal-denominado-colegio-de-estudios-cientificos-y-tecnologicos-del-estado-de-mexico/
15,0099,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Hospital Regional de Alta Especialidad de Zumpango,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-estatal-denominado-hospital-regional-de-alta-especialidad-de-zumpango/
15,0100,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Instituto Mexiquense de la Pirotecnia,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-estatal-denominado-instituto-mexiquense-de-la-pirotecnia/
15,0101,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Instituto Mexiquense de la Vivienda Social,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-estatal-denominado-instituto-mexiquense-de-la-vivienda-social/
15,0102,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Tecnológico de Estudios Superiores de Coacalco,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-estatal-denominado-tecnologico-de-estudios-superiores-de-coacalco/
15,0103,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Tecnológico de Estudios Superiores de Ecatepec,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-estatal-denominado-tecnologico-de-estudios-superiores-de-ecatepec/
15,0104,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Universidad Tecnológica de Nezahualcóyotl,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-estatal-denominado-universidad-tecnologica-de-nezahualcoyotl/
15,0105,Ley que Crea el Organismo Público Descentralizado de Carácter Estatal Denominado Universidad Tecnológica de Tecamac,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-estatal-denominado-universidad-tecnologica-de-tecamac/
15,0106,"Ley que Crea el Organismo Público Descentralizado, de Carácter Municipal, Denominado Instituto Municipal de Planeación de Valle de Bravo, Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-municipal-denominado-instituto-municipal-de-planeacion-de-valle-de-bravo-estado-de-mexico/
15,0107,Ley que Crea el Organismo Público Descentralizado de Carácter Municipal para el Mantenimiento de Vialidades de Cuautitlan Izcalli,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-de-caracter-municipal-para-el-mantenimiento-de-vialidades-de-cuautitlan-izcalli/
15,0108,Ley que Crea el Organismo Público Descentralizado Denominado Colegio de Bachilleres del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-colegio-de-bachilleres-del-estado-de-mexico/
15,0109,Ley que Crea el Organismo Público Descentralizado Denominado Comisión para la Protección contra Riesgos Sanitarios del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-comision-para-la-proteccion-contra-riesgos-sanitarios-del-estado-de-mexico/
15,0110,Ley que Crea el Organismo Público Descentralizado Denominado Consejo Estatal para el Desarrollo Integral de los Pueblos Indígenas del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-consejo-estatal-para-el-desarrollo-integral-de-los-pueblos-indigenas-del-estado-de-mexico/
15,0111,"Ley que Crea el Organismo Público Descentralizado Denominado Instituto de Formación Continua, Profesionalización e Investigación del Magisterio del Estado de México",https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-de-formacion-continua-profesionalizacion-e-investigacion-del-magisterio-del-estado/
15,0112,Ley que Crea el Organismo Público Descentralizado Denominado Instituto de la Función Registral del Estado de México,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-de-la-funcion-registral-del-estado-de-mexico/
15,0113,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Acambay,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-acambay/
15,0114,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Acolman,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-acolman/
15,0115,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Aculco,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-aculco/
15,0116,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Almoloya de Alquisiras,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-almoloya-de-alquisiras/
15,0117,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte Almoloya de Juárez,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-almoloya-de-juarez/
15,0118,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte Almoloya del Río,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-almoloya-del-rio/
15,0119,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Amanalco,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-amanalco/
15,0120,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Amatepec,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-amatepec/
15,0121,"Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Amecameca, México",https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-amecameca-mexico/
15,0122,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Apaxco,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-apaxco/
15,0123,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Atizapan,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-atizapan/
15,0124,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Atlacomulco,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-atlacomulco/
15,0125,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Atlautla,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-atlautla/
15,0126,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Axapusco,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-axapusco/
15,0127,"Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Ayapango, México",https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-ayapango-mexico/
15,0128,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Calimaya,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-calimaya/
15,0129,Ley que Crea el Organismo Público Descentralizado Denominado Instituto Municipal de Cultura Física y Deporte de Capulhuac,https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-capulhuac/
15,0130,"Ley que Crea el Organismo Público Descentralizado Denominado “Instituto Municipal de Cultura Física y Deporte de Chalco”, México",https://mexico.justia.com/estatales/mexico/leyes/ley-que-crea-el-organismo-publico-descentralizado-denominado-instituto-municipal-de-cultura-fisica-y-deporte-de-chalco-mexico/
