num_est,file_num,law_name,link
11,0015,Ley de Concesiones de Servicios e Infraestructura Pública para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-concesiones-de-servicios-e-infraestructura-publica-para-el-estado-de-guanajuato/
11,0016,Ley de Contrataciones Públicas  para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-contrataciones-publicas-para-el-estado-de-guanajuato/
11,0017,Ley de Coordinación Fiscal del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-coordinacion-fiscal-del-estado/
11,0018,Ley de Cultura Física y Deporte del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-cultura-fisica-y-deporte-del-estado-de-guanajuato/
11,0019,Ley de Declaración Especial de Ausencia para el Estado de Guanjuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-declaracion-especial-de-ausencia-para-el-estado-de-guanjuato/
11,0020,Ley de Derechos Culturales para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-derechos-culturales-para-el-estado-de-guanajuato/
11,0021,Ley de Desarrollo Forestal Sustentable para el Estado y los Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-desarrollo-forestal-sustentable-para-el-estado-y-los-municipios-de-guanajuato/
11,0022,Ley de Desarrollo Social y Humano para el Estado y los Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-desarrollo-social-y-humano-para-el-estado-y-los-municipios-de-guanajuato/
11,0023,Ley de Deuda Pública para el Estado y los Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-deuda-publica-para-el-estado-y-los-municipios-de-guanajuato/
11,0024,Ley de Economía Circular para el Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-economia-circular-para-el-estado-de-guanajuato-y-sus-municipios/
11,0025,Ley de Educación para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-educacion-para-el-estado-de-guanajuato/
11,0026,Ley de Educación Superior para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-educacion-superior-para-el-estado-de-guanajuato/
11,0027,Ley de Ejecución de Medidas Judiciales y Sanciones Penales del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-ejecucion-de-medidas-judiciales-y-sanciones-penales-del-estado-de-guanajuato/
11,0028,"Ley de Expropiación, de Ocupación Temporal y de Limitación de Dominio para el Estado de Guanajuato",https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-expropiacion-de-ocupacion-temporal-y-de-limitacion-de-dominio-para-el-estado-de-guanajuato/
11,0029,Ley de Fiscalización Superior del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-fiscalizacion-superior-del-estado-de-guanajuato/
11,0030,Ley de Fomento a la Actividad Vitivinícola del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-fomento-a-la-actividad-vitivinicola-del-estado-de-guanajuato/
11,0031,Ley de Fomento a la Agricultura Familiar del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-fomento-a-la-agricultura-familiar-del-estado-de-guanajuato/
11,0032,Ley de Fomento a las Actividades de las Organizaciones de la Sociedad Civil en el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-fomento-a-las-actividades-de-las-organizaciones-de-la-sociedad-civil-en-el-estado-de-guanajuato/
11,0033,Ley de Fomento y Desarrollo Agrícola para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-fomento-y-desarrollo-agricola-para-el-estado-de-guanajuato/
11,0034,Ley de Hacienda para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-hacienda-para-el-estado-de-guanajuato/
11,0035,Ley de Hacienda para los Municipios del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-hacienda-para-los-municipios-del-estado-de-guanajuato/
11,0036,Ley de Hospedaje a Través de Plataformas Digitales del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-hospedaje-a-traves-de-plataformas-digitales-del-estado-de-guanajuato/
11,0037,Ley de Inclusión para las Personas con Discapacidad en el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-inclusion-para-las-personas-con-discapacidad-en-el-estado-de-guanajuato/
11,0038,Ley de Ingresos del Estado de Guanajuato para el Ejercicio Fiscal de 2024,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-ingresos-del-estado-de-guanajuato-para-el-ejercicio-fiscal/
11,0039,Ley de Instituciones y Procedimientos Electorales para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-instituciones-y-procedimientos-electorales-para-el-estado-de-guanajuato/
11,0040,Ley de Justicia Alternativa del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-justicia-alternativa-del-estado-de-guanajuato/
11,0041,Ley de Justicia Cívica del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-justicia-civica-del-estado-de-guanajuato/
11,0042,Ley de la Defensoría Pública Penal del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-la-defensoria-publica-penal-del-estado-de-guanajuato/
11,0043,Ley de los Derechos de las Personas Adultas Mayores para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-los-derechos-de-las-personas-adultas-mayores-para-el-estado-de-guanajuato/
11,0044,"Ley de los Derechos de Niñas, Niños y Adolescentes del Estado de Guanajuato",https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-los-derechos-de-ninas-ninos-y-adolescentes-del-estado-de-guanajuato/
11,0045,Ley de Mejora Regulatoria para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-mejora-regulatoria-para-el-estado-de-guanajuato/
11,0046,Ley de Movilidad del Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-movilidad-del-estado-de-guanajuato-y-sus-municipios/
11,0047,Ley de Obra Pública y Servicios Relacionados con la Misma para el Estado y los Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-obra-publica-y-servicios-relacionados-con-la-misma-para-el-estado-y-los-municipios-de-guanajuato/
11,0048,Ley de Participación Ciudadana para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-participacion-ciudadana-para-el-estado-de-guanajuato/
11,0049,Ley de Planeación para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-planeacion-para-el-estado-de-guanajuato/
11,0050,Ley de Premios y Estímulos al Mérito Ciudadano para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-premios-y-estimulos-al-merito-ciudadano-para-el-estado-de-guanajuato/
11,0051,Ley de Profesiones para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-profesiones-para-el-estado-de-guanajuato/
11,0052,Ley de Propiedad en Condominio de Inmuebles para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-propiedad-en-condominio-de-inmuebles-para-el-estado-de-guanajuato/
11,0053,Ley de Protección Civil para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-proteccion-civil-para-el-estado-de-guanajuato/
11,0054,Ley de Protección de Datos Personales en Posesión de Sujetos Obligados para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-proteccion-de-datos-personales-en-posesion-de-sujetos-obligados-para-el-estado-de-guanajuato/
11,0055,Ley de Proyectos de Prestación de Servicios para el Estado y los Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-proyectos-de-prestacion-de-servicios-para-el-estado-y-los-municipios-de-guanajuato/
11,0056,Ley de Representación Gratuita en Materia Civil,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-representacion-gratuita-en-materia-civil/
11,0057,Ley de Responsabilidad Patrimonial del Estado y los Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-responsabilidad-patrimonial-del-estado-y-los-municipios-de-guanajuato/
11,0058,Ley de Responsabilidades Administrativas para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-responsabilidades-administrativas-para-el-estado-de-guanajuato/
11,0059,Ley de Salud del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-salud-del-estado-de-guanajuato/
11,0060,Ley de Seguridad Privada del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-seguridad-privada-del-estado-de-guanajuato/
11,0061,Ley de Seguridad Social del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-seguridad-social-del-estado-de-guanajuato/
11,0062,Ley de Transparencia y Acceso a la Información Pública para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-transparencia-y-acceso-a-la-informacion-publica-para-el-estado-de-guanajuato/
11,0063,Ley de Turismo para el Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-turismo-para-el-estado-de-guanajuato-y-sus-municipios/
11,0064,Ley de Víctimas del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-victimas-del-estado-de-guanajuato/
11,0065,Ley de Voluntad Anticipada para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-de-voluntad-anticipada-para-el-estado-de-guanajuato/
11,0066,"Ley del Escudo, la Bandera y el Himno del Estado de Guanajuato",https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-escudo-la-bandera-y-el-himno-del-estado-de-guanajuato/
11,0067,Ley del Notariado para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-notariado-para-el-estado-de-guanajuato/
11,0068,Ley del Patrimonio Cultural del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-patrimonio-cultural-del-estado-de-guanajuato/
11,0069,Ley del Patrimonio Inmobiliario para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-patrimonio-inmobiliario-del-estado/
11,0070,Ley del Presupuesto General de Egresos del Estado de Guanajuato para el Ejercicio Fiscal de 2024,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-presupuesto-general-de-egresos-del-estado-de-guanajuato-para-el-ejercicio-fiscal/
11,0071,Ley del Proceso Penal para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-proceso-penal-para-el-estado-de-guanajuato/
11,0072,Ley del Secreto Profesional del Periodista del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-secreto-profesional-del-periodista-del-estado-de-guanajuato/
11,0073,Ley del Servicio de Administración Tributaria del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-servicio-de-administracion-tributaria-del-estado-de-guanajuato/
11,0074,Ley del Servicio Profesional de Carrera Policial del Estado y Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-servicio-profesional-de-carrera-policial-del-estado-y-municipios-de-guanajuato/
11,0075,Ley del Sistema de Seguridad Pública del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-sistema-de-seguridad-publica-del-estado-de-guanajuato/
11,0076,Ley del Sistema Estatal Anticorrupción de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-sistema-estatal-anticorrupcion-de-guanajuato/
11,0077,Ley del Trabajo de los Servidores Públicos al Servicio del Estado y de los Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-del-trabajo-de-los-servidores-publicos-al-servicio-del-estado-y-de-los-municipios/
11,0078,Ley Ganadera para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-ganadera-para-el-estado-de-guanajuato/
11,0079,Ley Orgánica de la Fiscalía General del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-organica-de-la-fiscalia-general-del-estado-de-guanajuato/
11,0080,Ley Orgánica de la Universidad de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-organica-de-la-universidad-de-guanajuato/
11,0081,Ley Orgánica de las Fuerzas de Seguridad Pública del Estado,https://mexico.justia.com/estatales/guanajuato/leyes/ley-organica-de-las-fuerzas-de-seguridad-publica-del-estado/
11,0082,Ley Orgánica del Centro de Conciliación Laboral del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-organica-del-centro-de-conciliacion-laboral-del-estado-de-guanajuato/
11,0083,Ley Orgánica del Poder Ejecutivo para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-organica-del-poder-ejecutivo-para-el-estado-de-guanajuato/
11,0084,Ley Orgánica del Poder Judicial del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-organica-del-poder-judicial-del-estado-de-guanajuato/
11,0085,Ley Orgánica del Poder Legislativo del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-organica-del-poder-legislativo-del-estado-de-guanajuato/
11,0086,Ley Orgánica del Tribunal de Justicia Administrativa del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-organica-del-tribunal-de-justicia-administrativa-del-estado-de-guanajuato/
11,0087,Ley para el Desarrollo y Competitividad Económica del Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-el-desarrollo-y-competitividad-economica-del-estado-de-guanajuato-y-sus-municipios/
11,0088,Ley para el Ejercicio y Control de los Recursos Públicos para el Estado y los Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-el-ejercicio-y-control-de-los-recursos-publicos-para-el-estado-y-los-municipios-de-guanajuato/
11,0089,Ley para el Fomento de la Industria Cinematográfica y Audiovisual del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-el-fomento-de-la-industria-cinematografica-y-audiovisual-del-estado-de-guanajuato/
11,0090,Ley para el Gobierno y Administración de los Municipios del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-el-gobierno-y-administracion-de-los-municipios-del-estado-de-guanajuato/
11,0091,Ley para la Administración y Disposición de Bienes Relacionados con Hechos Delictuosos para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-administracion-y-disposicion-de-bienes-relacionados-con-hechos-delictuosos-para-el-estado-de-guanajuato/
11,0092,Ley para la Búsqueda de Personas Desaparecidas en el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-busqueda-de-personas-desaparecidas-en-el-estado-de-guanajuato/
11,0093,Ley para la Gestión Integral de Residuos del Estado y los Municipios de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-gestion-integral-de-residuos-del-estado-y-los-municipios-de-guanajuato/
11,0094,Ley para la Igualdad entre Mujeres y Hombres del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-igualdad-entre-mujeres-y-hombres-del-estado-de-guanajuato/
11,0095,Ley para la Prevención Social de la Violencia y la Delincuencia del Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-prevencion-social-de-la-violencia-y-la-delincuencia-del-estado-de-guanajuato-y-sus-municipios/
11,0096,Ley para la Protección a las Abejas y el Desarrollo Apícola para el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-proteccion-a-las-abejas-y-el-desarrollo-apicola-para-el-estado-de-guanajuato/
11,0097,Ley para la Protección Animal en el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-proteccion-animal-en-el-estado-de-guanajuato/
11,0098,Ley para la Protección de los Derechos Humanos en el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-proteccion-de-los-derechos-humanos-en-el-estado-de-guanajuato/
11,0099,Ley para la Protección de los Pueblos y Comunidades Indígenas en el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-proteccion-de-los-pueblos-y-comunidades-indigenas-en-el-estado-de-guanajuato/
11,0100,Ley para la Protección de Personas Defensoras de Derechos Humanos y Periodistas del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-proteccion-de-personas-defensoras-de-derechos-humanos-y-periodistas-del-estado-de-guanajuato/
11,0101,Ley para la Protección y Atención de las Personas Migrantes y sus Familias del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-proteccion-y-atencion-del-migrante-y-sus-familias-del-estado-de-guanajuato/
11,0102,Ley para la Protección y Preservación del Ambiente del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-proteccion-y-preservacion-del-ambiente-del-estado-de-guanajuato/
11,0103,Ley para la Regularización de Predios Rústicos en el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-la-regularizacion-de-predios-rusticos-en-el-estado-de-guanajuato/
11,0104,Ley para las Juventudes del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-las-juventudes-del-estado-de-guanajuato/
11,0105,Ley para las Personas de la Diversidad Sexual y de Género del Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-las-personas-de-la-diversidad-sexual-y-de-genero-del-estado-de-guanajuato-y-sus-municipios/
11,0106,"Ley para Prevenir, Atender Erradicar la Trata de Personas en el Estado de Guanajuato",https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-prevenir-atender-erradicar-la-trata-de-personas-en-el-estado-de-guanajuato/
11,0107,"Ley para Prevenir, Atender y Erradicar la Discriminación en el Estado de Guanajuato",https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-prevenir-atender-y-erradicar-la-discriminacion-en-el-estado-de-guanajuato/
11,0108,"Ley para Prevenir, Atender y Erradicar la Violencia en el Estado de Guanajuato",https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-prevenir-atender-y-erradicar-la-violencia-en-el-estado-de-guanajuato/
11,0109,"Ley para Regular la Prestación de Servicios de Atención, Cuidado y Desarrollo Integral Infantil en el Estado de Guanajuato",https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-regular-la-prestacion-de-servicios-de-atencion-cuidado-y-desarrollo-integral-infantil-en-el-estado-de-guanajuato/
11,0110,Ley para una Convivencia Libre de Violencia en el Entorno Escolar para el Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-para-una-convivencia-libre-de-violencia-en-el-entorno-escolar-para-el-estado-de-guanajuato-y-sus-municipios/
11,0111,Ley que Regula a los Agentes Inmobiliarios en el Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-que-regula-a-los-agentes-inmobiliarios-en-el-estado-de-guanajuato/
11,0112,Ley que Regula las Bases del Permiso para el Establecimiento  de las Casas de Empeño en el Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-que-regula-las-bases-del-permiso-para-el-establecimiento-de-las-casas-de-empeno-en-el-estado-de-guanajuato-y-sus-municipios/
11,0113,"Ley que Regula los Establecimientos Dedicados a la Compraventa o Adquisición de Vehículos Automotores en Desuso y sus Autopartes, así como en los que se Comercializan, Manejan o Disponen de Metales para Reciclaje, para el Estado de Guanajuato y sus Mun",https://mexico.justia.com/estatales/guanajuato/leyes/ley-que-regula-los-establecimientos-dedicados-a-la-compraventa-o-adquisicion-de-vehiculos-automotores-en-desuso-y-sus-autopartes-asi-como-en-los-que-se-comercializan-manejan-o-disponen-de-metales-para-reciclaje-para-el-estado-de-guanajuato/
11,0114,Ley Reglamentaria de la Fracción XV del Articulo 88 de la Constitución Política del Estado de Guanajuato,https://mexico.justia.com/estatales/guanajuato/leyes/ley-reglamentaria-de-la-fraccion-xv-del-articulo-de-la-constitucion-politica-del-estado-de-guanajuato/
11,0115,Ley Sobre el Uso de Medios Electrónicos y Firma Electrónica para el Estado de Guanajuato y sus Municipios,https://mexico.justia.com/estatales/guanajuato/leyes/ley-sobre-el-uso-de-medios-electronicos-y-firma-electronica-para-el-estado-de-guanajuato-y-sus-municipios/
